# qstring	phrase	weight	tags
|__M<iw2	大同電鍋	-2.000962	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
V_mfL;0]	護照申請	-1.475885	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CMKl	盈正	-2.049392	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0iWB<@2=	戰國無雙	-2.261198	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
m_X=	鉅亨	-2.402674	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~\q=WBSW	景興國小	-2.400301	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_dl0=1	再出發	-1.631140	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
SWySr7	小野貓	-2.059496	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
VDTJ	捷元	-1.137188	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
xU];`M	美津濃	-2.064229	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[L];oTOd	黃金買賣	-1.213871	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
V_]O5E=f	護理學會	-1.041354	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0W4W9>FW	寶島鐘錶	-1.618440	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
PA0__;GK	華視新聞	-1.086342	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
q=pa?;T0	星座分析	-1.199682	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
11tf|JHF	需要人陪	-2.444303	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1;8T9>_;	捐血中心	-1.709158	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N<@@:PnH	康福旅遊	-2.546036	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
=_=_cV7R	莉莉水果	-1.739631	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
6CphvHwI	河岸留言	-1.741723	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4Z~=U3|_	遠東科大	-2.078825	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1UdM2P	彩虹雨	-1.932558	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
FM[1xU	名佳美	-1.730205	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
KPR=KP3R	瑪登瑪朵	-2.403958	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
C:z?	珊迪	-2.157434	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<_`Dblj	彰化客運	-1.371973	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
dMYcuhx7	紅葉蛋糕	-1.970813	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
i:RO	歡子	-2.433644	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
010_U3A_	趨勢科技	-1.029915	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
7Wc=4CiI	老英格蘭	-2.231090	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
3_Db3>z?	刺客公敵	-2.795950	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9K5__;	林逸欣	-2.302887	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;1_y<	新日光	-1.902434	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~=o=ZURV	東京甩尾	-1.965870	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_GQdC_ci	朝代戲院	-1.843549	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x79>[OL]	高中體總	-2.440189	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
MiRd	萬泰	-2.137412	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
vUCE^:	北台灣	-1.440198	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
U33>vY	科工館	-1.951918	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4:=fN@	潘慧如	-2.396348	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
M<C:`M3>	岡山農工	-1.827364	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<9j2P	張振宇	-2.312500	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]KbZ	雲品	-2.232073	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
U<_;IXNO	傷心手指	-1.670605	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]OMlR0	李勝基	-2.394640	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
6dA@_;0C	閱讀心得	-1.134250	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
EM~=Dblj	屏東客運	-1.375748	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]ey<RYRY	淚光閃閃	-2.397398	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
R0aMU<3>	基隆商工	-2.441701	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
MiH<	萬芳	-1.532966	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
n:ZX0WKM	川久保玲	-2.401485	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L@18	鋤燒	-2.398621	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
>E<1<1	白媽媽	-1.743155	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
@PRVJM	許瑋甯	-2.394805	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
F0?0h<	一之鄉	-1.724953	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CiL;3>c[	健身工廠	-1.370663	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9>=_Dblj	中壢客運	-1.563999	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
y<PAx73>	光華高工	-1.525571	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9K2P9>	林宇中	-2.122812	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
c=T3x7n?	鶯歌高職	-1.723271	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE`_0\	台塑網	-2.146673	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
wT7i	海宴	-1.481778	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:_N<	帝康	-1.946728	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_;6d9\c[	新月廣場	-1.724345	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
x7}M4LV=	高雄長庚	-2.558132	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
]O5_VD	李亦捷	-2.012793	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
5_3@	藝奇	-0.645115	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
}U=_x8	蕾莉歐	-2.398038	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
{hTJ	翰園	-1.433801	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
UGTJ`M3>	桃園農工	-1.413744	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|_7WEm	大老二	-1.812187	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
GLC7of9P	薔薇少女	-1.801606	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<tf:L	張耀揚	-2.395198	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
oT\0	買屋	-2.433226	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
dMRd|Jxg	宏泰人壽	-2.394442	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
1`[3	尬車	-3.050118	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
WBRd];rl	國泰金控	-2.202057	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
dMx@d=	紅茶冰	-2.425760	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
q6|J^H	黑人頭	-2.169604	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
w;|?	春泥	-2.560434	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9Kcf4Z	林道遠	-2.397311	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
SWTd	小賴	-2.036594	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
gjQ=`_lj	順豐速運	-2.402815	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S0q=gI	七星潭	-2.218426	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
LPN:gI	法天壇	-2.299505	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEvU3>[3	台北公車	-1.235611	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
6dy<0W6C	月光寶盒	-1.790221	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
h<cVNXA@	香水有毒	-1.824097	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Nj5_=MbZ	信義誠品	-1.510003	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
L]K_X<U_	總務倉庫	-1.735306	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
_M_M	彤彤	-2.196803	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
?]F0^HNj	統一投信	-2.399726	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEvUp1H<	台北花坊	-2.399341	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~KwTN:L`	航海天下	-1.547993	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
s2BbXO	多樂米	-3.419534	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
C:uOn1	山苦瓜	-2.280932	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N<Ci{@}^	康健雜誌	-1.454960	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
P;L`?9]O	森下悠里	-2.402951	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
M<0T|J	鋼鐵人	-1.272559	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
>KxU=MbZ	勤美誠品	-2.198676	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
TJ^=F0ci	員生醫院	-1.423733	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Ld4W	愛島	-2.036308	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
?]F0I:if	統一編號	-0.638720	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
O]w;x79>	永春高中	-1.494953	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4W~KPL	導航王	-1.840756	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
c=p1L@m_	櫻花廚具	-1.846186	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Rd2:g;aJ	泰安溫泉	-1.746325	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|Y5E9W	轉學考	-2.314675	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
6h6Cx79>	六和高中	-1.459657	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
U30_C7	科士威	-2.069353	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9>q=0WaJ	中興保全	-1.376395	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:bLj4W	噩盡島	-2.400217	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
?9xUDb	優美克	-1.882080	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEB_1K~K	台企銀行	-1.435607	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[L~7gj	黃昭順	-2.394487	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
4_SW:C	四小折	-2.776595	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
{J3@0_ec	神奇世界	-1.569194	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
G:K@	三竹	-2.009413	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
@lC:U<3>	鳳山商工	-2.794893	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
N<^PIM	康雅婷	-2.512231	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
C]L_[V9i	恐怖鬼片	-2.679855	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
MlPA	勝華	-2.183692	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
`f`d3>zO	泡菜公主	-2.292644	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[Lj6	黃妃	-2.004869	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Nj5_C7<h	信義威秀	-3.058740	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
MlnOm:3g	聖母專校	-1.733630	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
2=aMNJ03	雙龍傳說	-2.962280	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
{hlj	和運	-1.925885	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
mT6C=f	百合會	-2.149692	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Rlw?J1	硬皮鯊	-2.405980	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
11\Oy<OD	虛擬光碟	-0.937475	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
cO=:6N	喜憨兒	-2.404141	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
~^[V	赤鬼	-2.391313	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
vUx8{J_`	北歐神話	-1.928056	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
ph3@<@2=	暗棋無雙	-2.400536	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
wTU3|_	海科大	-2.418563	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Ve5Ch<	貝殼箱	-2.221163	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
vHJ;	劉真	-2.119388	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CiankO	毽子舞	-2.398346	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
\Y\Y@j	點點印	-2.401649	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
EMcV	平水	-2.135914	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
R0[3t2lj	機車托運	-1.823619	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
yKVian	糖罐子	-2.404480	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
\YPA	典華	-1.918916	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
Em9K3>U<	二林工商	-1.580477	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
g5hIU<3>	開南商工	-2.396399	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
vT]a	凱渥	-2.404960	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
9>PAF00_	中華醫事	-1.065995	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[10C	佳德	-1.911754	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
>PoawTzI	蒟蒻海綿	-2.405962	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:<5_	君毅	-2.190655	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[1rg	家後	-1.639432	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
S<p=H<	張清芳	-2.396021	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
6dROF:	月子餐	-2.903495	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
NFD1~_	雷哈娜	-2.402445	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE|_GK=M	台大文城	-2.397042	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
[15_Dblj	嘉義客運	-1.316012	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CE9>U<:P	台中商旅	-1.565561	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
0W5_	寶藝	-2.253484	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
<ir\I7Ci	電影推薦	-0.666082	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
LP0UtO	法仔鼓	-2.396198	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
\0xjp=	鄔竣清	-2.398980	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
AX^Hp7	狗頭包	-3.045835	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
CEQ=UlFM	颱風命名	-1.506797	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
:Ly<LEhI	陽光宅男	-1.930994	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
T0G@x79>	溪湖高中	-1.347820	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
|JB_9PPL	人氣女王	-1.864172	chiaki-synthetic-overlay,reviewed,gpt-5.5-synthetic,synthetic-taiwan-internet-usage,noncommercial
